"TokenNumber","TokenPadded","WorkID","ImagePath","ItemPage","Status","Note"
"899","0899","RE-002709","images/0801-0900/LCCC-0899.png","items/lccc-0899.html","OK",""
"900","0900","RE-002710","images/0801-0900/LCCC-0900.png","items/lccc-0900.html","OK",""
"901","0901","RE-002711","images/0901-1000/LCCC-0901.png","items/lccc-0901.html","OK",""
"902","0902","RE-002712","images/0901-1000/LCCC-0902.png","items/lccc-0902.html","OK",""
"903","0903","RE-002713","images/0901-1000/LCCC-0903.png","items/lccc-0903.html","OK",""
"904","0904","RE-002714","images/0901-1000/LCCC-0904.png","items/lccc-0904.html","OK",""
"905","0905","RE-002715","images/0901-1000/LCCC-0905.png","items/lccc-0905.html","OK",""
"906","0906","RE-002716","images/0901-1000/LCCC-0906.png","items/lccc-0906.html","OK",""
"907","0907","RE-002717","images/0901-1000/LCCC-0907.png","items/lccc-0907.html","OK",""
"908","0908","RE-002718","images/0901-1000/LCCC-0908.png","items/lccc-0908.html","OK",""
"909","0909","RE-002719","images/0901-1000/LCCC-0909.png","items/lccc-0909.html","OK",""
"910","0910","RE-002720","images/0901-1000/LCCC-0910.png","items/lccc-0910.html","OK",""
"911","0911","RE-002721","images/0901-1000/LCCC-0911.png","items/lccc-0911.html","OK",""
"912","0912","RE-002722","images/0901-1000/LCCC-0912.png","items/lccc-0912.html","OK",""
"913","0913","RE-002723","images/0901-1000/LCCC-0913.png","items/lccc-0913.html","OK",""
"914","0914","RE-002724","images/0901-1000/LCCC-0914.png","items/lccc-0914.html","OK",""
"915","0915","RE-002725","images/0901-1000/LCCC-0915.png","items/lccc-0915.html","OK",""
"916","0916","RE-002726","images/0901-1000/LCCC-0916.png","items/lccc-0916.html","OK",""
"917","0917","RE-002727","images/0901-1000/LCCC-0917.png","items/lccc-0917.html","OK",""
"918","0918","RE-002728","images/0901-1000/LCCC-0918.png","items/lccc-0918.html","OK",""
"919","0919","RE-002729","images/0901-1000/LCCC-0919.png","items/lccc-0919.html","OK",""
"920","0920","RE-002730","images/0901-1000/LCCC-0920.png","items/lccc-0920.html","OK",""
"921","0921","RE-002731","images/0901-1000/LCCC-0921.png","items/lccc-0921.html","OK",""
"922","0922","RE-002732","images/0901-1000/LCCC-0922.png","items/lccc-0922.html","OK",""
"923","0923","RE-002733","","items/lccc-0923.html","MISSING SOURCE IMAGE","No source image found for token #0923"
"924","0924","RE-002734","images/0901-1000/LCCC-0924.png","items/lccc-0924.html","OK",""
"925","0925","RE-002735","images/0901-1000/LCCC-0925.png","items/lccc-0925.html","OK",""
"926","0926","RE-002736","images/0901-1000/LCCC-0926.png","items/lccc-0926.html","OK",""
"927","0927","RE-002737","images/0901-1000/LCCC-0927.png","items/lccc-0927.html","OK",""
"928","0928","RE-002738","images/0901-1000/LCCC-0928.png","items/lccc-0928.html","OK",""
"929","0929","RE-002739","images/0901-1000/LCCC-0929.png","items/lccc-0929.html","OK",""
"930","0930","RE-002740","images/0901-1000/LCCC-0930.png","items/lccc-0930.html","OK",""
"931","0931","RE-002741","images/0901-1000/LCCC-0931.png","items/lccc-0931.html","OK",""
"932","0932","RE-002742","images/0901-1000/LCCC-0932.png","items/lccc-0932.html","OK",""
"933","0933","RE-002743","images/0901-1000/LCCC-0933.png","items/lccc-0933.html","OK",""
"934","0934","RE-002744","images/0901-1000/LCCC-0934.png","items/lccc-0934.html","OK",""
"935","0935","RE-002745","images/0901-1000/LCCC-0935.png","items/lccc-0935.html","OK",""
"936","0936","RE-002746","images/0901-1000/LCCC-0936.png","items/lccc-0936.html","OK",""
"937","0937","RE-002747","images/0901-1000/LCCC-0937.png","items/lccc-0937.html","OK",""
"938","0938","RE-002748","images/0901-1000/LCCC-0938.png","items/lccc-0938.html","OK",""
"939","0939","RE-002749","images/0901-1000/LCCC-0939.png","items/lccc-0939.html","OK",""
"940","0940","RE-002750","images/0901-1000/LCCC-0940.png","items/lccc-0940.html","OK",""
"941","0941","RE-002751","images/0901-1000/LCCC-0941.png","items/lccc-0941.html","OK",""
"942","0942","RE-002752","images/0901-1000/LCCC-0942.png","items/lccc-0942.html","OK",""
"943","0943","RE-002753","images/0901-1000/LCCC-0943.png","items/lccc-0943.html","OK",""
"944","0944","RE-002754","images/0901-1000/LCCC-0944.png","items/lccc-0944.html","OK",""
"945","0945","RE-002755","images/0901-1000/LCCC-0945.png","items/lccc-0945.html","OK",""
"946","0946","RE-002756","","items/lccc-0946.html","MISSING SOURCE IMAGE","No source image found for token #0946"
"947","0947","RE-002757","images/0901-1000/LCCC-0947.png","items/lccc-0947.html","OK",""
"948","0948","RE-002758","images/0901-1000/LCCC-0948.png","items/lccc-0948.html","OK",""
"949","0949","RE-002759","images/0901-1000/LCCC-0949.png","items/lccc-0949.html","OK",""
"950","0950","RE-002760","images/0901-1000/LCCC-0950.png","items/lccc-0950.html","OK",""
"951","0951","RE-002761","images/0901-1000/LCCC-0951.png","items/lccc-0951.html","OK",""
"952","0952","RE-002762","images/0901-1000/LCCC-0952.png","items/lccc-0952.html","OK",""
"953","0953","RE-002763","images/0901-1000/LCCC-0953.png","items/lccc-0953.html","OK",""
"954","0954","RE-002764","","items/lccc-0954.html","MISSING SOURCE IMAGE","No source image found for token #0954"
"955","0955","RE-002765","","items/lccc-0955.html","MISSING SOURCE IMAGE","No source image found for token #0955"
"956","0956","RE-002766","images/0901-1000/LCCC-0956.png","items/lccc-0956.html","OK",""
"957","0957","RE-002767","images/0901-1000/LCCC-0957.png","items/lccc-0957.html","OK",""
"958","0958","RE-002768","","items/lccc-0958.html","MISSING SOURCE IMAGE","No source image found for token #0958"
"959","0959","RE-002769","images/0901-1000/LCCC-0959.png","items/lccc-0959.html","OK",""
"960","0960","RE-002770","images/0901-1000/LCCC-0960.png","items/lccc-0960.html","OK",""
"961","0961","RE-002771","images/0901-1000/LCCC-0961.png","items/lccc-0961.html","OK",""
"962","0962","RE-002772","","items/lccc-0962.html","MISSING SOURCE IMAGE","No source image found for token #0962"
"963","0963","RE-002773","images/0901-1000/LCCC-0963.png","items/lccc-0963.html","OK",""
"964","0964","RE-002774","images/0901-1000/LCCC-0964.png","items/lccc-0964.html","OK",""
"965","0965","RE-002775","images/0901-1000/LCCC-0965.png","items/lccc-0965.html","OK",""
"966","0966","RE-002776","images/0901-1000/LCCC-0966.png","items/lccc-0966.html","OK",""
"967","0967","RE-002777","images/0901-1000/LCCC-0967.png","items/lccc-0967.html","OK",""
"968","0968","RE-002778","images/0901-1000/LCCC-0968.png","items/lccc-0968.html","OK",""
"969","0969","RE-002779","","items/lccc-0969.html","MISSING SOURCE IMAGE","No source image found for token #0969"
"970","0970","RE-002780","images/0901-1000/LCCC-0970.png","items/lccc-0970.html","OK",""
"971","0971","RE-002781","","items/lccc-0971.html","MISSING SOURCE IMAGE","No source image found for token #0971"
"972","0972","RE-002782","images/0901-1000/LCCC-0972.png","items/lccc-0972.html","OK",""
"973","0973","RE-002783","images/0901-1000/LCCC-0973.png","items/lccc-0973.html","OK",""
"974","0974","RE-002784","images/0901-1000/LCCC-0974.png","items/lccc-0974.html","OK",""
"975","0975","RE-002785","","items/lccc-0975.html","MISSING SOURCE IMAGE","No source image found for token #0975"
"976","0976","RE-002786","images/0901-1000/LCCC-0976.png","items/lccc-0976.html","OK",""
"977","0977","RE-002787","images/0901-1000/LCCC-0977.png","items/lccc-0977.html","OK",""
"978","0978","RE-002788","images/0901-1000/LCCC-0978.png","items/lccc-0978.html","OK",""
"979","0979","RE-002789","images/0901-1000/LCCC-0979.png","items/lccc-0979.html","OK",""
"980","0980","RE-002790","images/0901-1000/LCCC-0980.png","items/lccc-0980.html","OK",""
"981","0981","RE-002791","images/0901-1000/LCCC-0981.png","items/lccc-0981.html","OK",""
"982","0982","RE-002792","images/0901-1000/LCCC-0982.png","items/lccc-0982.html","OK",""
"983","0983","RE-002793","images/0901-1000/LCCC-0983.png","items/lccc-0983.html","OK",""
"984","0984","RE-002794","","items/lccc-0984.html","MISSING SOURCE IMAGE","No source image found for token #0984"
"985","0985","RE-002795","images/0901-1000/LCCC-0985.png","items/lccc-0985.html","OK",""
"986","0986","RE-002796","images/0901-1000/LCCC-0986.png","items/lccc-0986.html","OK",""
"987","0987","RE-002797","images/0901-1000/LCCC-0987.png","items/lccc-0987.html","OK",""
"988","0988","RE-002798","images/0901-1000/LCCC-0988.png","items/lccc-0988.html","OK",""
"989","0989","RE-002799","images/0901-1000/LCCC-0989.png","items/lccc-0989.html","OK",""
"990","0990","RE-002800","images/0901-1000/LCCC-0990.png","items/lccc-0990.html","OK",""
"991","0991","RE-002801","images/0901-1000/LCCC-0991.png","items/lccc-0991.html","OK",""
"992","0992","RE-002802","images/0901-1000/LCCC-0992.png","items/lccc-0992.html","OK",""
"993","0993","RE-002803","images/0901-1000/LCCC-0993.png","items/lccc-0993.html","OK",""
"994","0994","RE-002804","images/0901-1000/LCCC-0994.png","items/lccc-0994.html","OK",""
"995","0995","RE-002805","images/0901-1000/LCCC-0995.png","items/lccc-0995.html","OK",""
"996","0996","RE-002806","images/0901-1000/LCCC-0996.png","items/lccc-0996.html","OK",""
"997","0997","RE-002807","images/0901-1000/LCCC-0997.png","items/lccc-0997.html","OK",""
"998","0998","RE-002808","images/0901-1000/LCCC-0998.png","items/lccc-0998.html","OK",""
"999","0999","RE-002809","images/0901-1000/LCCC-0999.png","items/lccc-0999.html","OK",""
"1000","1000","RE-002810","images/0901-1000/LCCC-1000.png","items/lccc-1000.html","OK",""
